wav_path,transcript,duration
common_voice_hy-AM_39545021.wav,ամենից առաջ եկավ բադամյանի անձնական բարեկամ բժիշկը,4.536
common_voice_hy-AM_39545028.wav,մայրը տնային տնտեսուհի է հայրը գործարանի բրիգադիր,4.716
common_voice_hy-AM_39545029.wav,առաջադրված գործերն անցնում են երկու տարբեր գործընթացներ,4.608
common_voice_hy-AM_39545030.wav,ինքնաներշնչումը հոգեկան ինքնակարգավորման մեխանիզմներից մեկն է,4.896
common_voice_hy-AM_39545031.wav,մասնիկները միմյանց կապված են եղել այնպես որպեսզի համընկներ կերպարների հետ,5.076
common_voice_hy-AM_39545032.wav,սրված սայր ֆիլմը միջազգային ճանաչման է արժանանում,5.04
common_voice_hy-AM_39545043.wav,կառուցուած է խիտ անտառապատ գեղատեսիլ լերան վրայ,4.32
common_voice_hy-AM_39545045.wav,ցորկը ամենամեծ հաջողությանը հասավ իր կարիերայի վերջին տարիներին,5.796
common_voice_hy-AM_39545047.wav,դա հեշտացնում է կինետիկ տվյալների մաթեմատիկական մշակումը,5.148
common_voice_hy-AM_39545049.wav,հասարակագիտութիւնը կուսումնասիրէ անհատի վրայ ընկերային միջավայրի հասարակական կեանքի տարբեր երեւոյթներու հիմնահարցերը,9.396
common_voice_hy-AM_39545051.wav,բայց բազմակողմանի հետազոտությունները հաստատեցին որ երկրաբանների ձեռքում հայկական փիրուզ է հայտնվել,8.1
common_voice_hy-AM_39545063.wav,նահիյան բառացի արաբերենից թարգմանվում է կողմ ուղղություն,5.076
common_voice_hy-AM_39545065.wav,առանձնացվել են ննջասենյակները հյուրասենյակները,4.788
common_voice_hy-AM_39545067.wav,քաղաքի բնակչության կեսից ավելին խոսում է երկու լեզուներով էլ,4.86
common_voice_hy-AM_39545069.wav,ունի առանձնահատուկ մաքուր տեմբր լուսավոր հնչողություն հնչեղ է,5.616
common_voice_hy-AM_39545074.wav,աշխարհում առաջին կին արտաքին գործերի նախարարն է,4.536
common_voice_hy-AM_39545076.wav,այսօր մենք կանգնած ենք մարտահրավերների առջ,4.248
common_voice_hy-AM_39545077.wav,իր ոճով այս հատվածը շատ է տարբերվում առաջին մասից,4.5
common_voice_hy-AM_39433851.wav,տարածքը անտառապատ էր,3.348
common_voice_hy-AM_39433852.wav,լվացվող պաստառների ստեղծմամբ լինկրուստ կիրառությունը սահմանափակվել է,5.832
common_voice_hy-AM_39433853.wav,ոչ ես համասեռամոլ չեմ,3.744
common_voice_hy-AM_39433854.wav,բայց կարող էիք չվճարել,3.924
common_voice_hy-AM_39433855.wav,բարբառներն են լեռնային դաշտային անգասները,4.68
common_voice_hy-AM_39433906.wav,այն անձնական ավիաընկերություն է,4.356
common_voice_hy-AM_39433907.wav,ափերը կտրտված են առաջացել են ծովախորշեր,4.572
common_voice_hy-AM_39433908.wav,հովհաննեսը մահանում է վաղ տարիքում,4.068
common_voice_hy-AM_39433909.wav,սկզբում եվրոպացիների տեղաբնիկ մաորիների հարաբերությունները սահմանափակվում էին առտրով,7.056
common_voice_hy-AM_39433910.wav,վարչական իրավունքին բնորոշ է սուբյեկտների լայն շրջանակ,4.86
common_voice_hy-AM_39433977.wav,երիտասարդ կիվիվների մոտ փետուրները ունեն ավելի արտահայտիչ մոխրագույն երանգ,6.372
common_voice_hy-AM_39433979.wav,բա վեպերս բանաստեղծություններս ասաց նա լեզուն շաղելով,6.084
common_voice_hy-AM_39433981.wav,բերդէն դէպի հարաւ ուղղութեամբ տնկուած էին խաղողի այգիներ,6.516
common_voice_hy-AM_39433984.wav,այդ շրջանում է ձավորվել գրական լեզուն վենյան,5.148
common_voice_hy-AM_39433986.wav,գործարանի վիսկիի գրադարանում ցուցադրված է յոթ հազար շիշ չխառնած վիսկի,6.552
common_voice_hy-AM_39434025.wav,հաճախ այն անվանում են ռուսական խաղալիքի մայրաքաղաք կամ խաղալիքների մայրաքաղաք,6.12
common_voice_hy-AM_39434027.wav,ցանցը կամ դրա հատվածը կառավարում է ցանցային ադմինիստրատորը,5.292
common_voice_hy-AM_39434029.wav,նրանց թերն արագաշարժ էին,3.636
common_voice_hy-AM_39434032.wav,ավելի ուշ կղզու ռազմակալման գործողությունների մասնակիցները պարգատրվել են արիության մեդալներով,7.272
common_voice_hy-AM_39434043.wav,կինոնկարներում մեծ մասամբ կերտել է բացասական կերպարներ,5.112
common_voice_hy-AM_39434044.wav,զորացրվելուց հետո նա սկսում է ինքնուրույն ուսումնասիրել իսպաներեն,5.148
common_voice_hy-AM_39434045.wav,այդ ինձ կատաղեցնում էր,3.42
common_voice_hy-AM_39434047.wav,գլուխը թույլ է տարանջատված մարմնից ծածկված է խոշոր փայլուն վահանիկներով,5.904
common_voice_hy-AM_39434049.wav,դեկորացիաները պատրաստվել են ֆիլմի վրա աշխատելու ժամանակ,5.04
common_voice_hy-AM_39434078.wav,աճման պայմանների նկատմամբ պահանջկոտ բույս է,4.572
common_voice_hy-AM_39434079.wav,կոնվենտում դուրս է եկել ժիրոնդիստների դեմ,5.04
common_voice_hy-AM_39434080.wav,աուտոիմուն թիրեոիդիտի դեպքերը հիմնականում ընտանեկան են,5.004
common_voice_hy-AM_39434081.wav,լեզվակները տատանման մեջ են դրվում թե ներշնվող թե արտաշնչվող օդով,6.084
common_voice_hy-AM_39434082.wav,փինքը բացասական էր տրամադրված նա իր ապստամբող մոր պատճառով,5.508
common_voice_hy-AM_39466549.wav,հետագայում չորս գիրք է հրատարակել իր ծառայության փորձի վերաբերյալ,5.868
common_voice_hy-AM_39466551.wav,պաշտոնաթող է եղել ավիացիոն գնդի փոխգնդապետի կոչումով,5.112
common_voice_hy-AM_39466552.wav,առատորեն ծաղկում է մինչ ուշ աշուն,4.212
common_voice_hy-AM_39466554.wav,մրցաշրջանի ավարտին ակումբն զբաղեցրել է երկրորդ տեղը,5.148
common_voice_hy-AM_39466578.wav,նվաճված երկրները պարտավոր էին հարկ վճարել զորք տրամադրել,4.932
common_voice_hy-AM_39466579.wav,երգը հնչել է ռադիոյով հեռուստատեսությամբ ամբողջ երկրում,5.436
common_voice_hy-AM_39466581.wav,նեգրոիդ ռասայի կազմում առանձնացվում են նեգրական կենտրոնաաֆրիկյան հարավաֆրիկյան փոքր ռասաները,7.74
common_voice_hy-AM_39466582.wav,բնության մեջ ամենատարածված երույթներից է,4.104
common_voice_hy-AM_39466598.wav,գետի հավտում կա ոսկեբեր ավազ,4.032
common_voice_hy-AM_39466599.wav,բնակվում են հիմնականում ծովերում որոշ տեսակներ քաղցրահամ ջրերում գետեր լճեր,6.372
common_voice_hy-AM_39466601.wav,էվրիստիկան հատուկ գիտական ոլորտ է որն ուսումնասիրում է անհատների ստեղծագործական գործունեությունը,7.272
common_voice_hy-AM_39466603.wav,կարեւոր դեր է կատարում բաշկիրների այլ ժողովուրդների հարսանյաց ծեսերին,5.652
common_voice_hy-AM_39466605.wav,անդալուզիայի մայրաքաղաքը սիլյան է,3.888
common_voice_hy-AM_39466627.wav,բնակչության հիմնական զբաղմունքը երկրագործությունը անասնապահությունը արհեստներն էին,6.012
common_voice_hy-AM_39466628.wav,գրում է պոեզիա բանաստեղծական արձակ էսսեներ,4.464
common_voice_hy-AM_39466629.wav,առաջադեմ ուսանողները այնուհետ անցնում էին լատիներենը հռետորության հետ մեկտեղ,5.76
common_voice_hy-AM_39466630.wav,այժմ պահպանված է շինության միայն արելյան հատվածը,4.5
common_voice_hy-AM_39466671.wav,վերանորոգման ընթացքում ամբողջովին աշտարակի ինտերիերը,4.572
common_voice_hy-AM_39466675.wav,երբ նա ժամանեց մարտի դաշտ արդեն ուշ էր,4.104
common_voice_hy-AM_39466677.wav,մարդկանց արտաքինը նկարում պատկերված է սաստիկ սեղմված արդարձային պեյզաժի ձով,6.804
common_voice_hy-AM_39466705.wav,մամուլ եւ հրատարակութիւններ կը ծաղկին դպրոցական ցանցը կը խտանայ,5.904
common_voice_hy-AM_39466706.wav,նրա ծագման մասին տեղեկությունները հակասական են,3.996
common_voice_hy-AM_39466707.wav,ճենապակե թիթեղի վրա թողնում է թավշաս հետք,4.14
common_voice_hy-AM_39466708.wav,լեզուն մարիերենն է,2.664
common_voice_hy-AM_39466710.wav,անխ հանդիպում է համարյա բոլոր եգիպտական սրբերի այդ թվում փարավոնների ձեռքին,7.488
common_voice_hy-AM_39466725.wav,վարակի աղբյուրը հիվանդ մարդն է,3.456
common_voice_hy-AM_39466726.wav,ավելի դանդաղ է աճում քան սովորական եղնին,4.14
common_voice_hy-AM_39466728.wav,այն ունի փշերի ճանկերի ձ,3.384
common_voice_hy-AM_39466729.wav,ջեքսոնի խոսքերով ստեղծման գործընթացը շատ արագ է ընթացել,4.752
common_voice_hy-AM_39466746.wav,դուք ճանապարհին չէիք երբ մարտը կարող էր ծառայություն լինել,4.644
common_voice_hy-AM_39466748.wav,եպիսկոպոսության ղեկավարը առաջնորդը ընտրվում է կաթողիկոսի հավանությամբ հաստատվում նրա կողմից,7.38
common_voice_hy-AM_39466750.wav,հեղինակել կատարել է մի շարք կատակերգություններ,4.356
common_voice_hy-AM_39466754.wav,այդ փոփոխությունները կատարվեցին նա իտալական ռուսական իսպանական այլ տարբերակներում,7.02
common_voice_hy-AM_39466767.wav,սկիզբը ան այնտեղի դեսպանատանը կը դիմէ աշխատանքի համար սակայն կը մերժուի,6.48
common_voice_hy-AM_39466769.wav,եղած է կերպարուեստի սիրահար եւ հաւաքիչ,3.996
common_voice_hy-AM_39466772.wav,տղամարդկային զբաղմունքները ներկայացված են կաշվե փայտյա երկաթյա կավե նմուշների միջոցով,7.56
common_voice_hy-AM_39466775.wav,մրցման մասնակիցները ստորաբաժանվում են ըստ քաշի տարիքի ու մարզական պատրաստվածության,7.02
common_voice_hy-AM_39466778.wav,կարավան իր մուլտֆիլմի հերոսների միջոցով մուլտիպլիկացիոն արվեստ է ուսուցանում,5.976
common_voice_hy-AM_39466786.wav,այդ թողնենք պանի զդանիչ,3.6
common_voice_hy-AM_39466787.wav,ուսումնարանն ուներ բավական մեծ չափերի հողատարածք բուժարան,4.932
common_voice_hy-AM_39466788.wav,մերձարադարձային ծովափնյա կլիման նպաստում է գյուղատնտեսության զարգացմանը,5.436
common_voice_hy-AM_39466789.wav,իտալիայում բարձրագույն գիտական պարգ է համարվում հանրապետության պրեզիդենտի ազգային մրցանակը,7.164
common_voice_hy-AM_39466796.wav,մաոյի կլիման խոնավ արադարձային է,4.032
common_voice_hy-AM_39466797.wav,առավել հայտնի են մենագրությունները,3.564
common_voice_hy-AM_39466798.wav,բայց հանկարծ նրան լսելիս մի ինչոր անորոշ երկյուղ պաշարեց ինձ,5.688
common_voice_hy-AM_39466799.wav,գրված է միասյուն երկսյուն նոտրդիր շղագրով,5.868
common_voice_hy-AM_39466800.wav,ընկերոջ խորհրդով ջութակից փոխվել է ալտի,3.924
common_voice_hy-AM_39466821.wav,չինարենի այբուբենն ունի երկու հիմնական ձ հին վենյան ժամանակակաից բայխուա,7.164
common_voice_hy-AM_39466822.wav,լիլիան մեծանում էր շատ անհանգիստ վախկոտ ամաչկոտ երեխա,5.58
common_voice_hy-AM_39466826.wav,առաջին ելույթը կայացել է դպրոցական տարիներին,4.068
common_voice_hy-AM_39466827.wav,ճարտարապետության պատմության մեջ մեգարոնը համարվում է ամենավաղ շինարարական միավորը,6.876
common_voice_hy-AM_39466871.wav,սկզբնապես եղբայրական գերեզմանին տեղադրված էր փայտե բրգաձ հուշարձան,5.724
common_voice_hy-AM_39466874.wav,մասնակցել են քաղաքային բնակչության ստորին միջին խավերը ստրելեցներ խոլոպներ,6.624
common_voice_hy-AM_39466875.wav,օգտագործվում է նա նավթային լուծիչների ստացման մեջ,4.32
common_voice_hy-AM_39466901.wav,զույգի նամակագրության նմուշները դեռս կան,3.96
common_voice_hy-AM_39466902.wav,պաշտոնական գրագրությունների լեզվական նյութը գրական լեզուն է իր բառապաշարով քերականությամբ,6.3
common_voice_hy-AM_39466903.wav,կառուցվածքով քիմիական հատկություններով ունեն շաքարների բնույթ,4.68
common_voice_hy-AM_39466904.wav,այդ ամուսնությունից ծնվել են վեց երեխա,3.924
common_voice_hy-AM_39466905.wav,պարբերաբար ուսումնասիրվում են գրիպի համաճարակաբանական առանձնահատկությունները մշակվում պայքարի միջոցներ,7.812
common_voice_hy-AM_39466916.wav,թռչելիս ճախրում է ալիքաձ հետագծով,3.816
common_voice_hy-AM_39466917.wav,այժմ նա դատախազ է հավատում է ճշմարտության ազնվության ուղիներին,5.4
common_voice_hy-AM_39466918.wav,թվիթերի հուսալիության բարձրացումը նրան է վերագրվում,4.428
common_voice_hy-AM_39466929.wav,հույն ընտանիքները ունեն առանձնահատուկ ուտեստներ որոնք նվիրված են հունական տարբեր տոներին,6.408
common_voice_hy-AM_39466930.wav,օրինակ սոցիոլոգիական երույթները բացատրվում են կենսաբանական կամ տնտեսագիտական օրենքներով,6.408
common_voice_hy-AM_39466931.wav,ստացվել է բյուրոկրատիա որը նշանակում է պաշտոնյաների իշխանություն,5.328
common_voice_hy-AM_39466932.wav,հետաքրքրություն է ներկայացնում նա ձայների գումարման երույթը,4.788
common_voice_hy-AM_39466933.wav,կատուն համակված է հայտնի ու հռչակավոր դառնալու ցանկությամբ,4.644
common_voice_hy-AM_39466939.wav,արաբական գաղթը շարունակվել է նա միջնադարում,4.032
common_voice_hy-AM_39466940.wav,ջուրն ամրոց է բերվել կավե փողրակներով,4.068
common_voice_hy-AM_39466942.wav,ժանը մանկուց հետաքրքրվել է հոր բիզնեսով,3.996
common_voice_hy-AM_39466963.wav,աորտայի աղեղի վերջին հատվածը հայտնի է որպես աորտայի նեղուց,5.076
common_voice_hy-AM_39466964.wav,տերները նստած են նշտարաձ հարթ բաց կանաչավուն տեղակայված են հերթադիր,6.588
common_voice_hy-AM_39466965.wav,նվագել է ջութակ զբաղվել հեծանվասպորտով,4.32
common_voice_hy-AM_39466967.wav,հայտնի չէ թե կոնկրետ ում է նվիրված այս բանաստեղծությունը,4.32
common_voice_hy-AM_39466968.wav,այս նկարը ստեղծվել է քաղաքների խորհրդանշական տեսարաններ ներկայացնող ավանդույթներին համապատասխան,6.588
common_voice_hy-AM_39467003.wav,կառույցի առանձնահատկությունն այն է որ այնտեղ իրականում երկու թունել կա,5.508
common_voice_hy-AM_39467004.wav,արեւմտեան ճակատը ամբողջութեամբ ծածկուած է խաչի պատկերներով,4.824
common_voice_hy-AM_39467005.wav,առաջին գեղարվեստական կրթությունը ստացել է համալսարանի իսպանական թատրոնում,5.436
common_voice_hy-AM_39467006.wav,նիւթական օգնութիւն ցոյց կու տայ նաեւ շրջանաւարտներու միութիւնը,5.256
common_voice_hy-AM_39478152.wav,այնուամենայնիվ սարյակները սերտորեն շփվում են իրենց տերերի հետ հաճախ մտերմանալով նրանց,6.264
common_voice_hy-AM_39478153.wav,ինչ ես ուզում դրանով ասել շշնջաց նա,4.14
common_voice_hy-AM_39478154.wav,բարձր էներգիայի ժամանակակից արագացուցիչներում ծնվում են տարբեր տեսակի մեզոններ,5.976
common_voice_hy-AM_39478155.wav,ձայնապնակը տասնմեկ երկրների չարթերում առաջին հորիզոնական է հասել,5.328
common_voice_hy-AM_39478156.wav,էլ ինչով մխիթարվի ինչով հուսա ինչով նոր եռանդ նոր ուժ ստանա,6.12
common_voice_hy-AM_39478172.wav,հանրապետության նախագահն անձեռնմխելի է,3.42
common_voice_hy-AM_39478173.wav,նա ճանաչեց կառք նստողին,3.312
common_voice_hy-AM_39478174.wav,ռուսաստանում տեքստիլ արդյունանաբերության մշակող արդյունաբերության հիմնական ճյուղերից էր,5.652
common_voice_hy-AM_39478175.wav,քարե կոնստրուկցիաներ շինարարական հնագույն կոնստրուկցիաներից են,4.86
common_voice_hy-AM_39478196.wav,քսիլոտրոֆ է առաջացնում է սպիտակ փտում,3.924
common_voice_hy-AM_39478197.wav,ներկայումս կարտուշը դարձել է հաջողության խորհրդանիշ պաշտպան չար ուժերի դեմ,5.616
common_voice_hy-AM_39478198.wav,զբաղվում են գոմեշների այծերի բազմացմամբ բուծմամբ թռչնաբուծությամբ,5.076
common_voice_hy-AM_39478199.wav,այսպիսով փուչիկը դառնում է տղայի ընկերը հետում է նրան փողոցներում,5.22
common_voice_hy-AM_39478200.wav,կարող եմ ընդգրկել ամուսնուս եւ երեխաներիս իմ դիմումի մեջ,4.428
common_voice_hy-AM_39478223.wav,բազմացվում փակցվում է գրքի կազմին ներսի կողմից,4.248
common_voice_hy-AM_39478225.wav,ինտենսիվ ժամանակաշրջանում նրանք գրեթե ամբողջությամբ նվիրում են իրենց մեդիտացիայի նստած պրակտիկային,7.308
common_voice_hy-AM_39478227.wav,սկիզբը կարող է լինել կայծակնային կամ աստիճանական,4.14
common_voice_hy-AM_39478230.wav,նրա աշխատանքները նվիրված են աշխարհաքաղաքականության ներգաղթի անդրազգային նույնության թեմաներին,7.272
common_voice_hy-AM_39478232.wav,աշխատուժի միգրացիան աննախընթաց չափերի էր հասել արտադրության ֆեոդալական եղանակից կապիտալիստականին անցնելիս,7.848
common_voice_hy-AM_39478248.wav,ավստրալիայում ժողովրդականություն է վայելում կակաոյով խմորով շոկոլադե կտորներով պատրաստված տարբերակը,7.488
common_voice_hy-AM_39478249.wav,գլխավոր հերոսի նախատիպ է հանդիսացել հենց հեղինակը,4.752
common_voice_hy-AM_39478250.wav,պաշտոնապես նրա մահվան պատճառը համարվեց սրտի կաթվածը,4.464
common_voice_hy-AM_39478254.wav,կարող են աճել համատեղ մամուռների խոլորձների հետ,4.716
common_voice_hy-AM_39478274.wav,բայց ախր ես տանջվում եմ նա դարձյալ ցածրացրեց ձայնը սաստիկ տանջվում եմ,7.092
common_voice_hy-AM_39478276.wav,որոշները զբաղվում էին պանդխտությամբ,3.564
common_voice_hy-AM_39478277.wav,ակումբները կարող էին բաժանել իրենց տոմսերը ինչպես ցանկանային,4.68
common_voice_hy-AM_39478279.wav,գէորգեան բնաւ չէ ամուսնացած,3.276
common_voice_hy-AM_39478281.wav,ուսումնառութեան տարիներուն հայկական ժողովրդական երգեր եւ շարականներ մշակած է երգչախումբի համար,6.66
common_voice_hy-AM_39478300.wav,միսը որպես սնունդ պիտանի չէ,3.42
common_voice_hy-AM_39478301.wav,աթենական դեմոկրատիան տաճարը չէր կարորում,4.068
common_voice_hy-AM_39478302.wav,զբաղվում է մանկավարժական լրագրողական գործունեությամբ,4.176
common_voice_hy-AM_39478304.wav,այդ պահին այն դարձել է երբէ աճուրդով վաճառված ամենաթանկ արվեստի ստեղծագործությունը,6.12
common_voice_hy-AM_39478306.wav,բերքատվութիւնը համեմատաբար բարձր է,3.42
common_voice_hy-AM_39478355.wav,քույրս իր բնավորությամբ աշխարհայացքով քրիստոնյա է դուք հեթանոս,4.968
common_voice_hy-AM_39478356.wav,մեղրատու գեղազարդային բույսեր են,3.168
common_voice_hy-AM_39478357.wav,ֆիլմը նկարահանված է մի դուբլով առանց մոնտաժման,4.284
common_voice_hy-AM_39478358.wav,տեսնենք չէ եկ անպատճառ,3.096
common_voice_hy-AM_39478359.wav,հենց ոճն է կերտում անհատներ ուղղություններ դարաշրջաններ արվեստում,5.148
common_voice_hy-AM_39478380.wav,իշխանությունները հայտարարեցին ցույցերի չեղարկման մասին,4.104
common_voice_hy-AM_39478381.wav,հայտնի է նա նյուրնբերգի քաղցրաբլիթի տարբեր բաղադրամիջոցներ,5.616
common_voice_hy-AM_39478382.wav,մնաս բարյավ անգին քույրիկ,2.844
common_voice_hy-AM_39478383.wav,ստեղծվել է հին աշխարհում լայնորեն տարածվել միջնադարում,3.996
common_voice_hy-AM_39478384.wav,ուղեծրերի էքսցենտրիսիտետը ցույց է տրված դեղին սեգմենտների տեսքով,5.364
common_voice_hy-AM_39478387.wav,այդ թվականներին հրապարակել է մի քանի վեպեր պատմվածքների ժողովածուներ,5.472
common_voice_hy-AM_39478388.wav,կազմվել է հանցագործի ֆոտոռոբոտը,3.456
common_voice_hy-AM_39478389.wav,պրոկոնսուալ սովորաբար ընտրվել են մեկ տարով,3.96
common_voice_hy-AM_39478390.wav,այսպիսով թուրքական պետության կազմակերպության միջ կառուցվածքային կապը խզվեց,5.616
common_voice_hy-AM_39478391.wav,բեդերդինը հիմնեց ժողովրդական կրոնական շարժում օսմանյան սուլթանությունում,6.3
common_voice_hy-AM_39478397.wav,դեպքերի մեծամասնությունում այս գեներից ոչ մեկի մուտացիան առկա չէ,4.896
common_voice_hy-AM_39478398.wav,նրա բոլոր շարժումների հայացքի մեջ տարօրինակ հանգստություն էր նկատվում,5.076
common_voice_hy-AM_39478399.wav,պտույտը փոխհաղորդակից փոխհաղորդիչ լիսեռից աշխատանքային մեքենաներին է հաղորդվում սովորաբար շարժափոկերով ենթահաղորդակ,9.972
common_voice_hy-AM_39478400.wav,նա միայնակ սովորեց նվագել դաշնամուրով ընդգրկվեց երաժշտական դպրոցի կլարնետի դասարանում,6.48
common_voice_hy-AM_39478401.wav,երեխաները հաճախ այս խաղով զբաղվում են ամառային ճամբարների ժամանակ քնելուց առաջ,5.724
common_voice_hy-AM_39478412.wav,մանկահասակ կինը պառկած էր նույն դրության մեջ,4.068
common_voice_hy-AM_39478413.wav,համախտանիշին բնորոշ են կլլման ակտի խանգարում փսխում դժվարացած շնչառություն շոկի զարգացում,8.064
common_voice_hy-AM_39478414.wav,ինքնաթիռն այրվել է ամբողջությամբ,3.132
common_voice_hy-AM_39478415.wav,սեփականության պաշտպանության քաղաքացիաիրավական ձերից է,4.644
common_voice_hy-AM_39478416.wav,այս պինգվինն օժտված էր պարելու շնորհով,3.78
common_voice_hy-AM_39478427.wav,նա ելույթներ է ունեցել մի շարք խմբերի ու երաժիշտների հետ,4.5
common_voice_hy-AM_39478428.wav,զինվորական կոչումով պահեստազորի գնդապետ է,3.852
common_voice_hy-AM_39478429.wav,սկզբնական կրթությունը ստանում է մոր շնորհիվ,3.636
common_voice_hy-AM_39478430.wav,շատ լավ գործի ռուսական մի ֆիրմայի ներկայացուցիչ եմ ամբողջ անդրկովկասի համար,6.084
common_voice_hy-AM_39478431.wav,բեղուն ասպարէզի ընթացքին,3.024
common_voice_hy-AM_39478439.wav,հեղափոխության ճնշումից հետո նրանք ռեպրեսիաների ենթարկվեցին,5.112
common_voice_hy-AM_39478440.wav,այն հայտնի էր իր ձեռքբերումներով նորարարությամբ գյուտերով,4.5
common_voice_hy-AM_39478441.wav,այլ հարակից ախտանշանները կարող են ներառել լսողության կորուստ,4.572
common_voice_hy-AM_39478442.wav,երգը գրվել է ի պատասխան այդ տղաների մահվան,3.924
common_voice_hy-AM_39478443.wav,փաստորեն զինված ուժերի համար պատասպանատու են վարչապետը նախարարությունները,5.364
common_voice_hy-AM_39478444.wav,գնդակահարությանը մասնակցել են նա վերմախտի զինվորները,4.572
common_voice_hy-AM_39478445.wav,յակիտորին մատուցվում է առանձին կամ երբեմն աղիկիտրոնի հյութիսոյայի սոուսի հետ,7.164
common_voice_hy-AM_39478446.wav,ստոր բերված է աջակցվող սարքերի ցուցակը,3.6
common_voice_hy-AM_39478447.wav,տարածված են աղի արհեստական լճերը ճահճային հատվածները,4.14
common_voice_hy-AM_39478450.wav,արզումանյանը հեռացավ ակումբից,3.168
common_voice_hy-AM_39478451.wav,պատմությունը տարվում է անանուն լրագրողի անունից,3.888
common_voice_hy-AM_39478452.wav,հումմեթ կազմակերպության ղեկավար գործիչներից,3.96
common_voice_hy-AM_39478453.wav,պարզվում է որ աղջիկը գաղտնի գործակալ է,3.348
common_voice_hy-AM_39478454.wav,նրա ստեղծագործությունները թարգմանվել են ֆրանսերեն սերբերեն պարսկերեն վրացերեն անգլերեն լեհերեն,6.876
common_voice_hy-AM_39478462.wav,սակայն անիկա ընդհանրապէս անուանուած է մանկական ողնուղեղային լուծանք կամ մանկական անդամալուծութիւն,7.128
common_voice_hy-AM_39478463.wav,ֆոնի ետում պատկերված են առագաստանավ ծով,3.96
common_voice_hy-AM_39478464.wav,աշխատանքները վերաբերում են քինոլինի քիմիային,4.392
common_voice_hy-AM_39478465.wav,պարոն բազենյան թույլ կտաք որ դարձյալ այցելեմ ձեզ,4.572
common_voice_hy-AM_39478480.wav,իսկ անգլիացին գիտեք ինչ է ասում,3.456
common_voice_hy-AM_39478481.wav,ստեղծվելով սողուններից նա նավարկում է տիեզերքում որպես գիշերով արին ուղեկցող աստղ,6.516
common_voice_hy-AM_39478482.wav,պատերազմից հետո բարեկարգվել է,3.096
common_voice_hy-AM_39478483.wav,ծաղկաբույլը խոր երկար եղանաձ ճյուղավորված է,4.464
common_voice_hy-AM_39478484.wav,շատ բարի ասաց նորից թախծալի կերպարանք առնելով փաթաթվելով շալի մեջ,5.832
common_voice_hy-AM_39478500.wav,ցարը հյուրերի որդիների ու նրանց կանանց հետ զվարճանում է խնջույքում,5.148
common_voice_hy-AM_39478501.wav,զինվորները խղճահարվելով կատարում են նրանց խնդիրքը,4.284
common_voice_hy-AM_39478503.wav,ատրճանակը ազատ վաճառքում է քաղաքացիական զենքի շուկայում նա ազատ արտահանման համար,6.336
common_voice_hy-AM_39478504.wav,դամբարանը նախաքրիստոնեական շրջանի բազմանիստ աշտարակաձ դամբարան է,5.58
common_voice_hy-AM_39478515.wav,կոմպոզիցիայի ներքի հատվածը լցված է տարօրինակ դատաստաններով,5.004
common_voice_hy-AM_39478516.wav,այս ամպլուան ֆալցետով կատարվող բավականին շատ վոկալային դերերգեր ունի,6.696
common_voice_hy-AM_39478517.wav,թատրոնը բազմիցս մասնակցել է տարբեր համառուսական միջազգային թատերական փառատոների,5.976
common_voice_hy-AM_39478518.wav,սերմերը դասավորված են պտղի վրա մեծ քանակությամբ,3.888
common_voice_hy-AM_39478519.wav,նա հայկական ծագում ունի խոսում է իսպաներեն հայերեն անգլերեն,5.004
common_voice_hy-AM_39478525.wav,ինքնաթիռի բեմադրած վթարի շնորհիվ բոլորը հավատում են որ մահացել է,5.472
common_voice_hy-AM_39478526.wav,կից կա միջնադարյան մի եկեղեցի որը հին քաղաքի քանդման վկայությունն է,5.796
common_voice_hy-AM_39478527.wav,իսկույն լրացրեց նա խոսքս,3.168
common_voice_hy-AM_39478528.wav,մոսքաթին մեծ աւանդ թողեր է շաքարախտի առաջացման խնդիրներու ուսումնասիրման գործին մէջ,6.228
common_voice_hy-AM_39478529.wav,դիպլոդոկի խոշոր չափերը պայմանավորված է նրա գիշատիչ լինելով,4.968
common_voice_hy-AM_39478535.wav,կլաուզիցի ձակերպմամբ պատերազմը քաղաքականության շարունակությունն է այլ բռնի միջոցներով,6.48
common_voice_hy-AM_39478536.wav,աբակավիրը սովորաբար լավ կիրառելի է,3.672
common_voice_hy-AM_39478537.wav,աթենքում աշխարհագրական քարտեզները տպում էին լղձի բարակ տախտակների վրա,5.292
common_voice_hy-AM_39498295.wav,չեմ բանալ հեռացիր,2.88
common_voice_hy-AM_39498297.wav,որոշ ժամանակ եղել է աշխարհի ամենաբարձր վարձատրվող էստրադային արտիստը,6.228
common_voice_hy-AM_39498298.wav,երկրորդ հարկի երկայնքով ձգվում է ցանկապատի նախշազարդ կոփածո մետաղյա ճաղերով պատշգամբը,7.164
common_voice_hy-AM_39498300.wav,խորամանկ աղվեսը երկու ոտով է թակարդն ընկնում,4.14
common_voice_hy-AM_39498323.wav,եկեղեցին կառուցուած է տեղական բազալտէ քարէն իսկ գմբեթը աղիւսաշեն է,6.264
common_voice_hy-AM_39498325.wav,մալակկա նահանգի վարչական կենտրոնն է,3.744
common_voice_hy-AM_39498326.wav,ունի կիսախորն լուսանացազարդ մանրանկարներ,4.752
common_voice_hy-AM_39498329.wav,ռասելի զարմանքը միանգամայն հասկանալի է,3.744
common_voice_hy-AM_39498403.wav,տիրապետում են սառնամանիքային հողմահարումներն ու ծանրահակ պրոցեսները,6.048
