wav_path,transcript,duration
common_voice_hy-AM_39471552.wav,Սեզոնի ավարտին նա ստիպված էր դիմակայել իր կարիերայի չորրորդ կրճատմանը։,6.336
common_voice_hy-AM_39461613.wav,Գիմնազիա ընդունվելու իրավունք ունեին բոլոր խավերի և դավանանքի երեխաները։,6.48
common_voice_hy-AM_39522471.wav,Նա բանտում մնում է տասներեք ամիս։,3.276
common_voice_hy-AM_39552766.wav,Ոստիկանության տվյալներով՝ կասկածյալը ներգրավված է եղել օկուլտական երևույթների մեջ։,6.984
common_voice_hy-AM_39998207.wav,Լոզերում այլ գյուղատնտեսական զբաղմունք չկա անբերրի հողերի պատճառով։,6.012
common_voice_hy-AM_39447707.wav,"Մարդիկ պահել են կենդանիներ, ցանել հացահատիկ։",4.428
common_voice_hy-AM_39452111.wav,"Առաջին համաշխարհային պատերազմից հետո, նա ամբողջովին ընկղմվում է լրագրության մեջ։",6.156
common_voice_hy-AM_26253072.wav,"Այն մատուցում են ոչ մեծ բաժակներով, հաճախ սուրճի հետ։",7.668
common_voice_hy-AM_39377359.wav,Նա դողաց և արագ դարձավ դռան կողմը:,3.708
common_voice_hy-AM_39535016.wav,"Այն, այնուամենայնիվ, չի բացառում հավասարաչափ պտտվող սկավառակի գոյությունը։",5.436
common_voice_hy-AM_39469723.wav,Ունի հինգ երեխա։,2.196
common_voice_hy-AM_39278200.wav,Ալկատիի տարածքը անտառազուրկ էր և սարահարթային։,5.508
common_voice_hy-AM_39277327.wav,Ճապոնական թրի ձուլման համար օգտագործվում է տամախագանե պողպատը կամ ալմաստե պողպատը։,9.0
common_voice_hy-AM_39278705.wav,"Հաճախ գործադրվող բռնություններն ու սպանությունները թատերականացվում էին, ուղեկցվում խաղերով և վիճակահանությամբ։",10.116
common_voice_hy-AM_39991337.wav,Քրիսթենն ունի մեկ դուստր և թոռնուհի։,3.816
common_voice_hy-AM_39536659.wav,Ի հայտ է եկել Էդոյի դարաշրջանի վերջում։,4.428
common_voice_hy-AM_40006269.wav,"Մտնում է բոլոր բնական սպիտակուցների կազմի մեջ, բացի պրոտամիններից։",5.652
common_voice_hy-AM_39473807.wav,"Եղել է լաբորանտ, ասիստենտ։",3.456
common_voice_hy-AM_39522109.wav,"Անձրևը վաղուց արդեն դադարել էր, և քամին հանդարտվել.",4.392
common_voice_hy-AM_39471980.wav,Մի ամբո՜ղջ օր…,3.96
common_voice_hy-AM_39476288.wav,Որպես երկու դիպլոմով մասնագետ՝ նա արագ առաջ է գնացել։,4.356
common_voice_hy-AM_40009277.wav,Նկարահանումները սկսվեց նոյեմբերին։,3.6
common_voice_hy-AM_39549519.wav,"Ցողունը կանգուն է, սողացող, փռված կամ փաթաթվող։",5.976
common_voice_hy-AM_39509003.wav,Լվովի համալսարանի վիրաբուժության պրոֆեսոր։,3.42
common_voice_hy-AM_39296908.wav,Վաճառքից ստացված մի որոշ հատված տրամադրվում էր բարեգործական նպատակների համար։,8.028
common_voice_hy-AM_39543069.wav,Այն քաղաքը կը բաժնէ արեւելեան ու արեւմտեան հատուածներու։,4.176
common_voice_hy-AM_39460229.wav,Յետագային գաղթականները լաւ բերքը կը նշէին տօնակատարութիւններով։,4.176
common_voice_hy-AM_39995180.wav,"Արուի կտուցը սև է, էգի ենթակտուցը՝ կարմիր շերտով։",5.544
common_voice_hy-AM_39990285.wav,Հրդեհի պատճառը դեռ հայտնի չէ։,3.888
common_voice_hy-AM_39478338.wav,"Նա անգլիացի առաջին պոետն է, որ սոնետներ է գրել։",4.248
common_voice_hy-AM_39474729.wav,Հայրը մահացել է մոր մահից մի քանի տարի անց։,3.816
common_voice_hy-AM_39459663.wav,Մի քանի գեղատեսիլ հրվանդաններ դուրս են ցցվում լճի մեջ։,4.176
common_voice_hy-AM_39470222.wav,Ձերբակալվել ու հալածանքի է ենթարկվել հայ մտավորականությունը։,5.508
common_voice_hy-AM_39440645.wav,Թթուների հետ առաջացնում է ջրում լավ լուծվող աղեր։,4.14
common_voice_hy-AM_39499242.wav,Նրանք խոսում էին մեծ թվերից։,3.276
common_voice_hy-AM_39276286.wav,Կիսատրոհման պարբերությունը կարող ենք որոշել հետևյալ բանաձևով։,5.148
common_voice_hy-AM_39998671.wav,"Ինչքան շատ են վնասումները, այնքան մեծանում է քաղցկեղի առաջացման հավանականությունը։",6.084
common_voice_hy-AM_39464768.wav,Թունավոր բույս է։,1.836
common_voice_hy-AM_40000370.wav,Աշտարակի մոտ գտնվում է քարե ջրամբարը։,3.78
common_voice_hy-AM_39436525.wav,այս ուրիշի տունն է…,3.096
common_voice_hy-AM_39474365.wav,Յակուշի ձին ներկայացնում է հոսսո ավանդույթը։,3.816
common_voice_hy-AM_39995256.wav,Փաետոնը ճանապարհվում է հոր մոտ։,3.276
common_voice_hy-AM_39543288.wav,Սննդային արժեքով բարձր է մսից։,3.06
common_voice_hy-AM_39452555.wav,Խոսիր ամուսնուդ պես։,2.448
common_voice_hy-AM_39505861.wav,Պոստդիսկալ շարքերը խիստ թերզարգացած են։,4.896
common_voice_hy-AM_39993783.wav,"Ապա ընկերները փորձում են կառուցել սարյակաբուն, սակայն դա նրանց չի հաջողվում։",6.444
common_voice_hy-AM_39542876.wav,Օստիայում հմնվեց նավատորմի նոր վարչակազմ։,5.076
common_voice_hy-AM_39275061.wav,Հայրենները մեծ հետք են թողել հայ բանաստեղծական արվեստի վրա։,5.616
common_voice_hy-AM_39531393.wav,- Լավ չեմ հիշում.,2.988
common_voice_hy-AM_39521904.wav,Այդ զորքերը թաքնվել էին նրանց դավաճանության պատճառով։,4.032
common_voice_hy-AM_40030959.wav,Հիդրոպոնիկայի տարատեսակներից աշխարհում լայն կիրառություն ունի ագրեգատոպոնիկան։,7.668
common_voice_hy-AM_39464214.wav,Հուշարձանը տեղադրված է գորշ ողորկված գրանիտե պատվանդանի վրա։,4.608
common_voice_hy-AM_39452654.wav,Տիրապետում է բլրամորենային ռելիեֆը։,4.14
common_voice_hy-AM_39990436.wav,"Ներկայումս, բազմաթիվ նոր ավանդական տներ ստացվում են գաղութային վերածննդի ոճերից։",7.308
common_voice_hy-AM_39464240.wav,Ռիսկի կառավարման տեսակ է։,2.448
common_voice_hy-AM_39473920.wav,Նրանք ծանոթանում են։,2.808
common_voice_hy-AM_39989496.wav,"Նատրիումի բիս(տրիմեթիլսիլիլ) ամիդը առաջացնում է անգույն բյուրեղներ, հեշտ հիդրոլիզվում է։",7.596
common_voice_hy-AM_39535336.wav,"Հրեաները պնդում են, որ սպանությունները սկսվել են նախքան գերմանացիների ժամանումը։",5.328
common_voice_hy-AM_39499326.wav,"Ռանհոուտի հիմնական դետալներն են նավակայմերը, կայմաձողերը, առագաստափայտերը, բեռնային սլաքները։",8.676
common_voice_hy-AM_39472401.wav,Միաժամանակ զբաղվել է գործնական ակնաբուժությամբ։,3.276
common_voice_hy-AM_39514564.wav,Եվրոպայի ամենաերկար կամուրջներից մեկն է (հաճախ համարվում է ամենաերկարը)։,5.976
common_voice_hy-AM_39490351.wav,Բջջային հեռախոսը և բազային կայանը անընդհատ պահպանում են ռադիոկոնտակտ։,5.94
common_voice_hy-AM_39499089.wav,"Քանի դեռ դու նավատորմում ես, դա չի ավարտվելու։",4.284
common_voice_hy-AM_40000553.wav,"Ունի մեկ սռնակ, սպին երկար է, կարճ բլթակներով։",4.356
common_voice_hy-AM_39492067.wav,"Գյուղում հայտնաբերվել են մեծ կարասներ, թոնիր, գերեզմանոցներ, պասրիսպների հետքեր, ամրոցներ, ջրանցքներ։",7.848
common_voice_hy-AM_39497063.wav,Քաղաքն անշուքացավ թուրքական տիրապետության օրոք։,4.14
common_voice_hy-AM_39990232.wav,"Կառուցված է ամրոցի հյուսիսային ծայրին, կիս կանգուն պարսպին։",5.904
common_voice_hy-AM_39546509.wav,Բացարձակապես բոլոր կուսակցությունները կուրորեն հետապնդվում և ճնշվում էին։,5.616
common_voice_hy-AM_39523867.wav,Ֆիլմն արժանացել է քննադատների դրական արձագանին։,4.5
common_voice_hy-AM_39447793.wav,"Աշխատել է կենցաղային, անիմալիստական և դիմանկարների ժանրում։",5.976
common_voice_hy-AM_39465602.wav,Արանի շուրջ գտնվում են մի քանի փոքր կղզիներ։,4.248
common_voice_hy-AM_39522049.wav,Վաղ հասակում կորցրել է հորը։,3.24
common_voice_hy-AM_39464834.wav,Մկները վնաս են հասցնում ծովային թռչունների ձվերին և ձագերին։,4.356
common_voice_hy-AM_39542989.wav,"Քիչ է լուծվում ջրում, լուծվում է սպիրտում։",3.24
common_voice_hy-AM_39995271.wav,Փորձեր են կատարվում ստեղծել գրեր՝ ռուսական գրի հիման վրա։,4.968
common_voice_hy-AM_39470242.wav,"Բարձրագույն կրթություն չի ստացել, ծառայել է գրախանութում։",4.428
common_voice_hy-AM_39452028.wav,Կառուցուած է սրբատաշ եւ կիսամշակ քարերով։,4.428
common_voice_hy-AM_39474292.wav,Մարմինս հողը պիտի ավերի:,3.24
common_voice_hy-AM_39476296.wav,"Նմանատիպ համաձայնագրերի շուրջ բանակցութուններ ենք վարում Հնդկաստանի, Իսրայելի և Եգիպտոսի հետ:",6.768
common_voice_hy-AM_39472219.wav,Որոշվել է հուշարձանը տեղադրել քաղաքի մշակույթի և հանգստի զբոսայգու հուշահամալիրի գոտում։,6.696
common_voice_hy-AM_39505977.wav,Երկրի կեանքը կախում ունի արեւի զօրութենէն։,4.608
common_voice_hy-AM_40000802.wav,"Կլիման փոփոխական է, ձմռանը ցուրտ է, իսկ ամռանը տաք։",4.248
common_voice_hy-AM_40000803.wav,Նրա հետ զոհվել են նաև հայրն ու հրահանգիչը։,3.636
common_voice_hy-AM_39497218.wav,Պուրակը բաց է ողջ տարին։,3.096
common_voice_hy-AM_39463127.wav,Պարկն ունի ցուրտ և խոնավ կլիմա։,3.348
common_voice_hy-AM_39478200.wav,Կարո՞ղ եմ ընդգրկել ամուսնուս եւ երեխաներիս իմ դիմումի մեջ:,4.428
common_voice_hy-AM_39464584.wav,Աստվածների մասին նրա գիրքն այրվել է։,3.348
common_voice_hy-AM_39478321.wav,"Հիշողության գործընթացներն են մտապահումը, պահպանումը, վերարտադրումը և մոռացումը։",6.696
common_voice_hy-AM_39469996.wav,Երուսաղեմի կինոփառատոնին ֆիլմը ցուցադրվեց տեղեկատվական ծրագրում։,5.22
common_voice_hy-AM_39990540.wav,Տրիրի չորս պֆենիգը հավասար էր մեկ կրեյցերի։,4.716
common_voice_hy-AM_39464571.wav,«Սպարտան » վերջապես սկսվում է։,2.808
common_voice_hy-AM_26253079.wav,Դրան սկիզբ դրեց կաշվի գործարանի շինարարությունը։,5.796
common_voice_hy-AM_39546617.wav,Նկատվում են դիլուվիալ ժամանակների սառցադաշտերի ակնհայտ հետքեր։,5.256
common_voice_hy-AM_39478536.wav,Աբակավիրը սովորաբար լավ կիրառելի է։,3.672
common_voice_hy-AM_39478527.wav,- իսկույն լրացրեց նա խոսքս:,3.168
common_voice_hy-AM_39543152.wav,Հայրենիքում նրանց ընդունում են հակակրանքով։,3.6
common_voice_hy-AM_39494269.wav,"Զբաղած է՝ դէպի երկիր, զէնք տեղափոխելու աշխատանքով։",5.22
common_voice_hy-AM_39278429.wav,Գավառային խորհուրդները գավառների բնակչության ներկայացուցչական մարմիններն են։,7.308
common_voice_hy-AM_39991288.wav,Կառուցել են հույն վարպետները գյուղի հայ վարպետների հետ միասին։,5.148
common_voice_hy-AM_39470435.wav,"Չնայած դրան, կայսեր հրամանը կատարվեց։",3.528
common_voice_hy-AM_39474401.wav,Կռիլովի առակներից մի քանիսը թարգմանվել են նաև հայերեն տարբեր հեղինակների կողմից։,5.94
common_voice_hy-AM_39447479.wav,"Գուցե զարմանաս, բայց այդ այդպես է.",3.348
common_voice_hy-AM_39989459.wav,Պատմվածքում իրադարձությունները կատարվում են մի կիրճում։,4.896
common_voice_hy-AM_39463158.wav,Պալերմոյի ոստիկանությունը և ոստիկանապետը համաձայնել են զուսպ ուշադրություն դարձնել անդամների խանութները։,7.02
common_voice_hy-AM_39543328.wav,Երգչուհին արդեն երեք հարյուրից ավել երգ է ձայնագրել։,3.996
common_voice_hy-AM_39447052.wav,Գիրքը գործնական խորհուրդների և կյանքից վերցրած պատմությունների հավաքածու է։,5.796
common_voice_hy-AM_39325692.wav,Մյուսներն առաջին հերթին գնահատում էին նրա նոր և յուրահատուկ բանաստեղծական մտքերը։,6.3
common_voice_hy-AM_39463013.wav,Տաճարն ունի սրածայր տանիքը երեք գագաթներով և երկու գլխավոր մուտքերով։,5.436
common_voice_hy-AM_39295854.wav,Ամբողջ քաղաքը ժպտում էր:,3.42
common_voice_hy-AM_39490682.wav,Աերենքիմայի երկրորդ խնդիրը բույսի տեսակարար կշռի փոքրացումն է։,5.4
common_voice_hy-AM_39544954.wav,Մի բան որ վճռեցի և ասացի - կանեմ:,3.636
common_voice_hy-AM_40007021.wav,"Ֆարուք թագաւորը չէր աջակցեր անոնց ամուսնութիւնը, բայց դիմադրութիւնը յաղթեց։",5.976
common_voice_hy-AM_39998597.wav,Ռազմական գործողությունները ընթացել են երկու փուլով։,4.392
common_voice_hy-AM_39445463.wav,Բարձր ժայռերը ստալագմիտների նման թափվում են գետնին։,4.248
common_voice_hy-AM_39989303.wav,Վարում է առավելապես գիշերային կենսակերպ։,4.176
common_voice_hy-AM_39447991.wav,"Ստեղծվել էր նախադեպ, և արդյունքում հանձնվել է առաջին անձնագիրը։",5.868
common_voice_hy-AM_39991248.wav,"Օղակների ներսում մորթին ավելի մուգ է, քան օղակներից դուրս։",5.04
common_voice_hy-AM_39444821.wav,Լանջերը զառիթափ են՝ մասնատված ձորակներով։,3.78
common_voice_hy-AM_39377344.wav,Երգի երաժշտությունը բաղկացած է նաև դաշնամուրային էլեմենտներից։,4.86
common_voice_hy-AM_27153447.wav,Մատտիան վերադառնում է։,3.528
common_voice_hy-AM_39478289.wav,Այն իրենից ներկայացնում է հերոսի գրանիտե կիսանդրի։,4.068
common_voice_hy-AM_39445306.wav,"Ագնեսը սկզբում հրաժարվում է դրանք ուտել, սակայն հետո սկսում է ուտել։",4.536
common_voice_hy-AM_39475239.wav,Երկաթուղով և ավտոխճուղով կապված է հարևան և հեռավոր մարզերի հետ։,4.608
common_voice_hy-AM_39990709.wav,Համահեղինակ է ուսումնական ձեռնարկների։,3.636
common_voice_hy-AM_39459588.wav,Պահեստատուփի սողնակը տեղադրված է պահեստատուփի պահոցի մոտ։,4.68
common_voice_hy-AM_39510147.wav,"Հավաքածուն կազմված է երկու բաժնից, յուրաքանչյուրում՝ տասական նկար։",5.04
common_voice_hy-AM_39490432.wav,Իրվինգի բողոքը մերժվել է։,2.736
common_voice_hy-AM_39466965.wav,"Նվագել է ջութակ, զբաղվել հեծանվասպորտով։",4.32
common_voice_hy-AM_39505916.wav,Նա նաև նկարահանվել է մի քանի այլ հեռուստասերիալներում։,5.076
common_voice_hy-AM_39542900.wav,Այն բաժանվում է տնային և հատուկ՝ աշխատանքային հագուստի։,4.428
common_voice_hy-AM_39472301.wav,«Ոսկե գլոբուսը» տրվում է լիամետրաժ և հեռուստատեսային ֆիլմերի համար։,6.048
common_voice_hy-AM_39499324.wav,Կյանքի վերջին տարիներին քիչ է նկարահանվել։,3.708
common_voice_hy-AM_39495897.wav,Սկսեցին գործել փոստը և տելեգրամը։,4.14
common_voice_hy-AM_39491336.wav,Պատերազմի ժամանակ վիրավորվել է և այդ վիճակում փրկել ընկերների կյանքը։,4.86
common_voice_hy-AM_39496928.wav,Նկարիչը պատկերել է կնոջը նրա համար անսովոր պայմանում՝ չեզոք ֆոնի վրա։,5.76
common_voice_hy-AM_39464420.wav,"Նասիբյանը կատվի պես հավաքեց իրեն, ըստ երևույթին պատրաստվելով հանկարծ ոստնել դեպի Հեղինեն:",6.516
common_voice_hy-AM_39466598.wav,Գետի հավտում կա ոսկեբեր ավազ։,4.032
common_voice_hy-AM_39509531.wav,Դրանից հետո մշտապես կազմակերպվեցին նմանատիպ ցուցահանդեսներ։,4.716
common_voice_hy-AM_39474391.wav,Ընդունիր կարոտալից համբույրներս:,3.096
common_voice_hy-AM_39463986.wav,Ռումինիայում ծերաբանների և ծերաբույժների դպրոցի հիմնադիրը։,4.14
common_voice_hy-AM_39547701.wav,Այն կարելի է անվանել հունատիպ քերակների փուլ։,4.428
common_voice_hy-AM_39510170.wav,Ան կոչուած է նաեւ հանրավարակ։,2.808
common_voice_hy-AM_39998563.wav,"Մանմոունթը կարող էր անկեղծ հավատալ, որ իր ծնողները ամուսնացել են։",5.724
common_voice_hy-AM_39488368.wav,"Թույլ է տալիս իրականացնել ինչպես թռիչքներ, այնպես էլ վազք։",3.888
common_voice_hy-AM_39472600.wav,Ֆրատրիաները կազմակերպում էին ընդհանուր ցեղական տոներ։,3.816
common_voice_hy-AM_39478453.wav,"Պարզվում է, որ աղջիկը գաղտնի գործակալ է։",3.348
common_voice_hy-AM_39474288.wav,"Վերջինս օգտագործում է այլ մոտեցում, բայց ունի նույն իմաստը։",5.22
common_voice_hy-AM_39989251.wav,"Նրան աջակցում էին ոչ միայն տեղի ցեղերը, այլ նաև օտարերկրյա հովանավորները։",6.156
common_voice_hy-AM_39993057.wav,"Ճաղատ, բարակ և նոսր մազերով մարդիկ նույնպես խոցելի են արևահարության նկատմամբ։",6.768
common_voice_hy-AM_39546490.wav,Պատրիարքը տնօրինում էր ամբողջ արևմտահայության գործերը։,4.716
common_voice_hy-AM_39499288.wav,"Խաղում խաղթում է նա, ով առաջինն է անցնում պայմանավորված բոլոր մակարդակները։",5.616
common_voice_hy-AM_39542699.wav,Բազմիցս մասնակցել է հանրապետական ու միութենական մանկավարժական ընթերցումներին և արժանացել խրախուսանքի։,8.136
common_voice_hy-AM_39445636.wav,"Քամիներն ամռանը հիմնականում փչում են արևելքից, ձմռանը՝ արևմուտքից։",4.86
common_voice_hy-AM_39488559.wav,վախենում ես հարբես և վաղն անպետք դառնաս գործի համար:,4.428
common_voice_hy-AM_39465669.wav,"Այսպիսով, արվեստի այս տեսակի շուրջ բանավեճերը դեռ շարունակվում են։",5.148
common_voice_hy-AM_40040585.wav,Տոնի ժամանակ հավաքվածները կռվի են բռնվում՝ միմյանց լոլիկներով հարվածելով։,6.444
common_voice_hy-AM_39991398.wav,Կոշտ կեղևի տակ գտնվում են սերմերը և պտղամիսը։,4.536
common_voice_hy-AM_39465871.wav,Խաչքարը կանգնեցված է գետնին։,3.528
common_voice_hy-AM_39993663.wav,"Աղբյուրի ջուրը հավաքվում էր արհեստական ջրավազանում, որի շուրջը կանգնեցված էին պատեր։",6.588
common_voice_hy-AM_39497031.wav,Սկզբում նա մարզվել է ռադիոօպերատոր լինելու համար։,4.32
common_voice_hy-AM_39315593.wav,Փորձաշրջանը լավ անցնելով նա տեղ է գտնում թիմի հիմնական կազմում։,6.12
common_voice_hy-AM_39542742.wav,"Աֆանասևյան մշակույթ ստեղծող ցեղերը ծանոթ էին անասնապահությանը, հավանաբար՝ նաև երկրագործությանը։",7.776
common_voice_hy-AM_39494423.wav,Պատերազմը վերջ գտաւ էրզրումի գրաւումով։,3.996
common_voice_hy-AM_39463623.wav,"Բնակչության հիմնական զբաղմունքը երկրագործություն, անասնապահություն, այգեգործությունն ու շերամապահությունն էր։",7.92
common_voice_hy-AM_39465737.wav,Աշխատանքի ամեն մի պրոցես ենթադրում է գիտակցված կազմակերպում՝ պլանաչափություն։,6.228
common_voice_hy-AM_39464501.wav,"Հիմնականում միջին չափի են, հանդիպում են նաև խոշոր կատուներ։",4.428
common_voice_hy-AM_40004261.wav,"Ա. Արբուսը ուներ երկու աշխատանք, որոնց զուգահեռ զբաղվում էր լուսանկարչությամբ։",6.228
common_voice_hy-AM_39488937.wav,Գրիֆիթը այլևս ոչ մի ֆիլմ չնկարահանեց։,4.176
common_voice_hy-AM_26520634.wav,"Երիտասարդական տարիներին զբաղվել է սուսերամարտով, սպորտի վարպետի թեկնածու է։",7.344
common_voice_hy-AM_39476300.wav,"Կառուցվածքները՝ թափվելով հյուսիսային, հարավային, արևելյան և արևմտյան ուղղություններով նույնպես տեսանելի են։",8.136
common_voice_hy-AM_39434045.wav,Այդ ինձ կատաղեցնում էր:,3.42
common_voice_hy-AM_39607029.wav,Գրել և հրապարակել ուշ է սկսել։,4.428
common_voice_hy-AM_39729884.wav,Գանձարանը բաժանված է աշխարհիկ և կրոնական բաժինների։,5.94
common_voice_hy-AM_39544973.wav,Երկրորդ համաշխարհային պատերազմի ժամանակ կայսերական բանակի ճնշմամբ ջազը դադարեց հնչել։,5.688
common_voice_hy-AM_39464816.wav,Հոդվածներ է գրել ժամանակակից անգլիական և գերմանական գրականության վերաբերյալ։,5.4
common_voice_hy-AM_39542711.wav,"Նրա գործերը թարգմանվել են ռուսերեն, մոլդովերեն, ղազախերեն և այլ լեզուներով։",6.228
common_voice_hy-AM_26099929.wav,"Չափազանց չորադիմացկուն է, լուսասեր, ոչ պահանջկոտ հողի նկատմամբ։",8.604
common_voice_hy-AM_39466706.wav,Նրա ծագման մասին տեղեկությունները հակասական են։,3.996
common_voice_hy-AM_39472718.wav,"Այս դաժանության նոպան քաղաքակրթությանը, չարին վերջին հրաժեշտի խոսքն էր։",6.156
common_voice_hy-AM_39471703.wav,"Սիրում է հոկեյ, ինչպես նաև երբեմն բասկետբոլային խաղեր դիտելու է գնում։",4.968
common_voice_hy-AM_39988487.wav,Ծննդյան թվականի մասին հստակ տեղեկություններ չկան։,4.716
common_voice_hy-AM_39463465.wav,Ձմռանը վերնազգեստի վրայէն կը հագնէին բաճկոն։,4.248
common_voice_hy-AM_39490598.wav,Տիտղոսակիր եկեղեցի է։,2.916
common_voice_hy-AM_39444941.wav,Կոմսության տարածքն իրենից ներկայացնում է հիմնականում գյուղական խիստ ժայռոտ տեղանք։,5.436
common_voice_hy-AM_39521091.wav,Նույն թվականին տեղադրվեց նրա հուշաղբյուրը։,3.744
common_voice_hy-AM_39498254.wav,"Նա առաջին մոգերից էր, որ աշխարհով մեկ հայտնի դարձավ։",4.176
common_voice_hy-AM_39277767.wav,Զբաղվել է հաստոցային որմնանկարչությամբ։,4.788
common_voice_hy-AM_39377708.wav,Լեռներում հանդիպում են գորշ և սպիտակակուրծք արջեր։,4.428
common_voice_hy-AM_39514570.wav,"Լինում են էմպանադաներ քաղցր միջուկներով, բայց արդեն կոչվում են պաստելներ։",6.156
common_voice_hy-AM_39990229.wav,Գնդիկները կարելի է թաթախել պաքսիմատի մեջ և տապակել։,4.896
common_voice_hy-AM_39471006.wav,Այն հաճախ պատրաստում են ամանորին։,2.88
common_voice_hy-AM_39543279.wav,Կապակցված առանձնահատկությունների շնորհիվ կարելի է ճանաչել սիբիրական շամանիզմը։,6.156
common_voice_hy-AM_39514255.wav,- Իսկ եթե ես վաղը բերեմ նրան այստեղ:,3.816
common_voice_hy-AM_39447278.wav,Հայ առաջին վիպասանուհի։,3.6
common_voice_hy-AM_39439770.wav,Տոնը հատկապես մեծ ուրախություն է առաջացնում երեխաների մոտ։,3.888
common_voice_hy-AM_39509402.wav,"Կան հնադարյան պատկերներ վերջավորություններով, թեքված մեկ կամ մի քանի կողմերով։",5.58
common_voice_hy-AM_39494796.wav,Շարք մը երկիրներու եւ տարածաշրջաններու մէջ ռուսերէնը ունի որոշ պաշտօնական գործառոյթներ։,6.66
common_voice_hy-AM_39474343.wav,Բաղկացած են հիմնականում ցածրամոլեկուլային ածխաջրածիններից։,4.356
common_voice_hy-AM_39471722.wav,Բեռնուլիի ցանկության համաձայն նրա տապանաքարի վրա պատկերվել է լոգարիթմական պարույր։,6.408
common_voice_hy-AM_39470427.wav,Նրա պալատական թատրոնի համար գրում է մի քանի օպերա։,4.14
common_voice_hy-AM_39439720.wav,Փեյնը համանմանություն է հաստատում մարդու և սերունդների իրավունքների միջև։,5.148
common_voice_hy-AM_39495798.wav,"Գյուղի կլիման չոր, բարեխառն ցամաքային է։",3.636
common_voice_hy-AM_39522649.wav,Նավը կարող էր ջրի վրա մնալ չորս կից հատվածախուցերի ջրածածկման դեպքում։,6.84
common_voice_hy-AM_26783117.wav,"Շենքն ունի հարկերի մեջ գտնվող քիվեր, կիսաշրջանաձև պատուհաններ։",7.596
common_voice_hy-AM_39295811.wav,Բարդ ռելիեֆի շնորհիվ հանրապետության բնական լանդշաֆտների փոփոխությունը նկատելի է ամենուրեք։,9.468
common_voice_hy-AM_26656452.wav,Սա երկրաշարժը ավերեցաւ գրեթէ բոլոր պատմական շինութիւնները։,4.752
common_voice_hy-AM_39517548.wav,"Սա հավատքի պատմության, հիասթափության, հեղափոխության, ռոմանտիկայի և հերոսության մասին վեպ է։",6.588
common_voice_hy-AM_39496537.wav,"Կծելուց առաջացած վերքերը կարող են բարդանալ ծանր վարակի զարգացմամբ (օրինակ, կատաղություն)։",6.948
common_voice_hy-AM_39471081.wav,Փոքր ափամերձ շրջանը հարուստ է զբոսաշրջային հանգստավայրերով։,5.436
common_voice_hy-AM_39478172.wav,Հանրապետության նախագահն անձեռնմխելի է։,3.42
common_voice_hy-AM_39472645.wav,"Սեյրանյան,- շտապեց պատասխանել նրան տանտիկինը սիրալիր ժպիտով և մի տեսակ գրավիչ ձայնով:",5.94
common_voice_hy-AM_39552777.wav,Պատրաստի դիմանկարին նախորդել է ուրվագիծը։,3.78
common_voice_hy-AM_39548270.wav,Պատմավեպում բոլոր պատմություններն արվում են պատմական իրադարձությունների ֆոնին։,5.148
common_voice_hy-AM_40000770.wav,Եվրոպայի ամենագեղատեսիլ քաղաքներից մեկը։,3.888
common_voice_hy-AM_39278190.wav,Սակայն կապիտանի համառությունը տալիս է իր պտուղները։,5.976
common_voice_hy-AM_39447493.wav,Բնակվում է գետնափոր բարդ կառուցվածք ունեցող բներում։,5.076
common_voice_hy-AM_39498750.wav,Դաշնային խորհուրդը որոշեց նամականիշ չթողարկել։,4.14
common_voice_hy-AM_39377643.wav,Նրա ստեղծագործությունները սկսեցին տպագրվել տասնհինգերորդ դարում։,4.968
common_voice_hy-AM_39444872.wav,Հարրին ոչ մարդասեր դրամատուրգ էր։,3.168
common_voice_hy-AM_26865791.wav,"Սերմերը հաճախ թևավոր են, էնդոսպերմով։",4.32
common_voice_hy-AM_39509612.wav,"Ցուցահանդեսի հիմքը նկարչի հավաքածուն է, որը նա նվիրվել է ժողովրդին։",4.788
common_voice_hy-AM_39521519.wav,Քաղաքի բնակիչները համայն արցախահայութեան հետ պայքարեցան իրենց ազատութեան համար։,6.264
common_voice_hy-AM_39546629.wav,Դրանք վկայում են հին հելլենիստների հետ թրակիացիների շփումների մասին։,5.976
common_voice_hy-AM_39474764.wav,"Գարֆիլդը պաշտպանում էր գյուղատնտեսական տեխնոլոգիաները, կրթված ընտրազանգվածը և աֆրոամերիկացիների քաղաքացիական իրավունքները։",9.828
common_voice_hy-AM_39522909.wav,Բասենի ճակատամարտից հետո կնքվում է զինադադար։,4.032
common_voice_hy-AM_26099989.wav,"Բյուզանդացիները աջակցեցին իշխանին, սակայն պարտություն կրեցին։",7.308
common_voice_hy-AM_39472307.wav,"ինչպիսի՞ միամիտ բարեսրտություն և ի՜նչքան խոր, անկեղծ հավատ դեպի ընկերը:",4.788
common_voice_hy-AM_39464765.wav,Վերջապես նա աշխատանք է գտնում անասնաբուժական հիվանդանոցում։,4.176
common_voice_hy-AM_39523503.wav,Նրա այս հաղթանակը շատ բաներ է փոխում իր կյանքի մեջ։,4.104
common_voice_hy-AM_39472159.wav,Նորահավատներին դիզել են ինչպես փայտը և այրել (այստեղից էլ լեռան անունը)։,5.436
common_voice_hy-AM_39465670.wav,Այդպես սկիզբ է դրվել արդյունավետ մասնագիտական համագործակցությանը և բուռն անձնական հարաբերություններին։,7.776
